x,y
-0.5,0.0
-0.49997998939939553,2.0009098384489257e-05
-0.49995997979677115,4.0014194848871826e-05
-0.49993997119272715,6.0015289792794695e-05
-0.4999199635878638,8.001238361598488e-05
-0.49989995698278117,0.00010000547671824945
-0.4998799513780794,0.0001199945694994755
-0.49985994677435847,0.00013997966235963013
-0.4998399431722183,0.00015996075569876044
-0.4998199405722588,0.00017993784991699352
-0.4997999389750798,0.00019991094541453645
-0.49977993838128093,0.00021988004259167627
-0.4997599387914619,0.00023984514184878
-0.4997399402062223,0.0002598062435862946
-0.49971994262616165,0.000279763348204747
-0.4996999460518794,0.000299716456104744
-0.4996799504839749,0.00031966556768697236
-0.49965995592304746,0.0003396106833521988
-0.4996399623696963,0.0003595518035012698
-0.49961996982452067,0.0003794889285351119
-0.4995999782881196,0.0003994220588547314
-0.4995799877610921,0.0004193511948612145
-0.49955999824403713,0.0004392763369557273
-0.49954000973755364,0.00045919748553951577
-0.4995200222422404,0.00047911464101390563
-0.49950003575869617,0.0004990278037803025
-0.49948005028751963,0.0005189369742401918
-0.4994600658293094,0.0005388421527951388
-0.49944008238466403,0.0005587433398467886
-0.49942009995418196,0.000578640535796866
-0.4994001185384616,0.0005985337410471757
-0.4993801381381013,0.0006184229559996021
-0.4993601587536992,0.0006383081810561092
-0.4993401803858536,0.000658189416618741
-0.49932020303516256,0.0006780666630896211
-0.4993002267022241,0.000697939920870953
-0.4992802513876363,0.0007178091903650198
-0.499260277091997,0.0007376744719741842
-0.499240303815904,0.0007575357661008889
-0.4992203315599551,0.000777393073147656
-0.499200360324748,0.0007972463935170874
-0.49918039011088033,0.0008170957276118647
-0.49916042091894963,0.0008369410758347491
-0.4991404527495534,0.0008567824385885814
-0.499120485603289,0.0008766198162762822
-0.4991005194807538,0.0008964532093008516
-0.49908055438254506,0.0009162826180653693
-0.49906059030926003,0.0009361080429729948
-0.49904062726149584,0.0009559294844269671
-0.4990206652398495,0.0009757469428306047
-0.49900070424491805,0.000995560418587306
-0.4989807442772984,0.0010153699121005484
-0.49896078533758736,0.0010351754237738894
-0.49894082742638174,0.0010549769540109657
-0.49892087054427825,0.0010747745032154937
-0.49890091469187353,0.0010945680717912693
-0.49888095986976416,0.001114357660142168
-0.4988610060785466,0.0011341432686721449
-0.4988410533188173,0.0011539248977852344
-0.49882110159117254,0.0011737025478855503
-0.4988011508962087,0.001193476219377286
-0.49878120123452196,0.0012132459126647146
-0.4987612526067085,0.0012330116281521883
-0.4987413050133644,0.001252773366244139
-0.4987213584550856,0.001272531127345078
-0.49870141293246806,0.001292284911859596
-0.49868146844610767,0.001312034720192363
-0.4986615249966002,0.0013317805527481284
-0.4986415825845414,0.0013515224099317213
-0.4986216412105268,0.0013712602921480501
-0.4986017008751521,0.0013909941998021024
-0.49858176157901274,0.0014107241332989452
-0.4985618233227042,0.0014304500930437248
-0.4985418861068219,0.0014501720794416672
-0.49852194993196103,0.0014698900928980774
-0.49850201479871686,0.0014896041338183397
-0.49848208070768457,0.001509314202607918
-0.49846214765945923,0.0015290202996723551
-0.49844221565463587,0.0015487224254172737
-0.4984222846938094,0.0015684205802483752
-0.4984023547775747,0.0015881147645714407
-0.49838242590652665,0.0016078049787923304
-0.4983624980812599,0.0016274912233169836
-0.4983425713023691,0.0016471734985514192
-0.49832264557044886,0.001666851804901735
-0.49830272088609373,0.0016865261427741081
-0.4982827972498981,0.0017061965125747952
-0.4982628746624564,0.0017258629147101317
-0.4982429531243629,0.0017455253495865326
-0.49822303263621187,0.0017651838176104917
-0.49820311319859745,0.0017848383191885822
-0.49818319481211376,0.0018044888547274565
-0.4981632774773548,0.001824135424633846
-0.4981433611949145,0.0018437780293145615
-0.49812344596538677,0.0018634166691764928
-0.49810353178936545,0.0018830513446266087
-0.4980836186674443,0.0019026820560719571
-0.49806370660021687,0.0019223088039196654
-0.4980437955882769,0.0019419315885769396
-0.49802388563221783,0.0019615504104510653
-0.49800397673263314,0.0019811652699494066
-0.4979840688901162,0.002000776167479407
-0.49796416210526034,0.0020203831034485897
-0.4979442563786588,0.0020399860782645556
